id,baby_id,timestamp,has_urine,urine_volume,has_stool,stool_consistency,stool_color,diaper_type,notes,created_at,updated_at
e6a713ae-8363-4998-b44e-6d1c81bedff9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-03 18:03:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-03 18:03:00,2023-09-03 18:03:00
99410846-9115-4050-9cb2-49cc4d7d0960,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-03 20:23:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-03 20:23:00,2023-09-03 20:23:00
29cd9dc3-8d8e-43d3-abd3-57c810806c07,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-04 02:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-04 02:00:00,2023-09-04 02:00:00
2110155a-fe5c-4028-8f45-99c8f6f9e82d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-04 07:45:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-04 07:45:00,2023-09-04 07:45:00
3093a23a-7219-4199-8895-bde8fabe1f5f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-04 16:56:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-04 16:56:00,2023-09-04 16:56:00
2742e5ae-fc3d-4499-bd90-efb00019999e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-04 20:02:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-04 20:02:00,2023-09-04 20:02:00
832d4373-22b0-4901-bba4-4774cc5185e5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 00:00:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-05 00:00:00,2023-09-05 00:00:00
e77bf0fd-7478-482b-96e9-758753f8718c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 05:38:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-05 05:38:00,2023-09-05 05:38:00
c6547c89-85a6-48d8-99cf-f3e2559913c1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 07:45:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-05 07:45:00,2023-09-05 07:45:00
fabb31d2-03e2-4f1f-90e4-96343f950b83,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 12:30:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-05 12:30:00,2023-09-05 12:30:00
d0c8283c-5fc1-4c41-a14a-fb9fb86b1dc4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 14:44:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-05 14:44:00,2023-09-05 14:44:00
9d21d00c-11e5-4cf3-bc5a-c94cd7b76614,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 18:10:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-05 18:10:00,2023-09-05 18:10:00
08a5fa04-6214-440c-9878-71b5aa7b298c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 20:55:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-05 20:55:00,2023-09-05 20:55:00
b6ae4e6b-63b5-4ee8-a15d-79b534625dc5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-05 23:08:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-05 23:08:00,2023-09-05 23:08:00
38bf41f3-afaa-48be-9ab2-7a12fee054e9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 03:14:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-06 03:14:00,2023-09-06 03:14:00
316d7ab6-f09b-4525-93c8-e69dfa8e61d1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 04:10:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-06 04:10:00,2023-09-06 04:10:00
ab90a867-9273-4016-add0-e153d4f7a9c0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 04:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-06 04:30:00,2023-09-06 04:30:00
980545a2-f2ca-4bc8-919d-75a83276d2d2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 07:04:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-06 07:04:00,2023-09-06 07:04:00
5129e020-2e8d-43c3-892c-cc3a73e6a223,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 10:30:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-06 10:30:00,2023-09-06 10:30:00
1dd2b44d-9866-41e0-87bb-4744b624198b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 13:30:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-06 13:30:00,2023-09-06 13:30:00
c5647bc2-c078-466c-87f5-4bb4cbcac49a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 15:46:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-06 15:46:00,2023-09-06 15:46:00
064bdfef-8a61-4f7e-bc13-7b62d026c581,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 16:03:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-06 16:03:00,2023-09-06 16:03:00
86188b2d-a671-4a22-b20f-8f73afe69bc5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 17:44:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-06 17:44:00,2023-09-06 17:44:00
5ad73d21-648e-4ec3-8738-0c58cc7f2689,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-06 21:20:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-06 21:20:00,2023-09-06 21:20:00
46f76ff7-4fe3-4963-83a6-786168fb97dd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 00:25:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 00:25:00,2023-09-07 00:25:00
4863d1b5-ed04-4369-a76f-d3d5f8df4175,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 03:37:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 03:37:00,2023-09-07 03:37:00
66b40aaf-f657-4d9e-881e-d772fc700c0a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 07:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 07:00:00,2023-09-07 07:00:00
324dbb89-1373-4f4f-9e5b-5930ece272b6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 09:19:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 09:19:00,2023-09-07 09:19:00
3e9d1221-e938-43de-98a9-39dca50251de,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 12:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 12:00:00,2023-09-07 12:00:00
176d7858-c9a9-4602-8559-cf1eda3680e2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 13:10:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 13:10:00,2023-09-07 13:10:00
b80a0572-5905-4b26-a515-0c4359b68e05,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 14:51:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 14:51:00,2023-09-07 14:51:00
2f16abd3-a688-4d4b-b04b-37d6f204fd6c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 18:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 18:00:00,2023-09-07 18:00:00
c866b2b0-0438-4d11-a726-35fa4954a195,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-07 21:50:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-07 21:50:00,2023-09-07 21:50:00
c0d271a1-b8c5-44aa-abb0-db4086f7fc70,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 00:10:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-08 00:10:00,2023-09-08 00:10:00
c88772fb-990e-42b8-8031-f8c239c5fd59,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 03:15:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-08 03:15:00,2023-09-08 03:15:00
d3b27632-897d-4441-8538-16a7cf4540f0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 05:43:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-08 05:43:00,2023-09-08 05:43:00
da48a9f1-b75e-4245-a40f-f9f828672126,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 06:29:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-08 06:29:00,2023-09-08 06:29:00
af26e3c4-bbe3-4a78-acdb-493c5ca65052,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 09:26:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-08 09:26:00,2023-09-08 09:26:00
eec62a9b-7b62-4ff5-8720-31eed6441159,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 11:40:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-08 11:40:00,2023-09-08 11:40:00
9f08fbbd-ce3f-4341-b9ef-f2af45fd209d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 11:50:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-08 11:50:00,2023-09-08 11:50:00
e8f01f96-a7f5-4c66-94ac-aea4ec471594,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 17:18:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-08 17:18:00,2023-09-08 17:18:00
b0d05d15-ea48-452a-981c-ace0f8f15541,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-08 23:40:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-08 23:40:00,2023-09-08 23:40:00
3b2917e0-f4dc-48c4-8340-c86dcb66548c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 04:07:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-09 04:07:00,2023-09-09 04:07:00
d9994763-1f5e-4e56-9e34-22c086bdf762,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 06:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-09 06:00:00,2023-09-09 06:00:00
975ea1a5-7f28-434d-be3a-0572dc32c6d3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 11:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-09 11:00:00,2023-09-09 11:00:00
19c3816c-ac41-41aa-8f6f-afb20bcbc4f2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 11:52:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-09 11:52:00,2023-09-09 11:52:00
bc761bc4-7a3b-4da4-af41-7d42e6d28861,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 14:06:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-09 14:06:00,2023-09-09 14:06:00
34bcc2d4-3b13-4b52-8ccb-9bcd05dae4f6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 18:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-09 18:30:00,2023-09-09 18:30:00
acc20b65-dda6-41f1-aed4-37c1c214056b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 19:50:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-09 19:50:00,2023-09-09 19:50:00
599a2492-3822-40be-bb9f-0f31df998b65,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-09 23:38:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-09 23:38:00,2023-09-09 23:38:00
b11c9feb-0682-4210-8f26-a979e04c238f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-10 02:51:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-10 02:51:00,2023-09-10 02:51:00
fc05b667-4ee9-40d7-abf3-c6792ff088ba,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-10 05:34:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-10 05:34:00,2023-09-10 05:34:00
9f3e0219-383f-45c0-96e5-f8d0cd99378b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-10 10:01:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-10 10:01:00,2023-09-10 10:01:00
643c5bcd-728f-4f99-bb13-7e139ba4dd93,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-10 13:27:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-10 13:27:00,2023-09-10 13:27:00
818f227f-ea64-4102-b887-366b74e47a71,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-10 18:13:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-10 18:13:00,2023-09-10 18:13:00
d50ec8d0-ac43-407d-81b8-2af42af57a26,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-10 21:03:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-10 21:03:00,2023-09-10 21:03:00
9981b343-989b-4966-aafa-cd9bcb095a11,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-11 00:17:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-11 00:17:00,2023-09-11 00:17:00
b4b8ab59-298c-4657-aee9-ca40af56996b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-11 02:27:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-11 02:27:00,2023-09-11 02:27:00
f5ba0642-23bd-4d2c-8f00-9646b84fed64,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-11 10:33:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-11 10:33:00,2023-09-11 10:33:00
3b20faf8-7665-4b6c-a73f-fa61d1659c3c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-11 14:50:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-11 14:50:00,2023-09-11 14:50:00
314a529b-a314-4369-a450-d37babc50f16,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-11 16:10:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-11 16:10:00,2023-09-11 16:10:00
20a5e176-8565-41f6-b43b-a3f91387441c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-11 18:42:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-11 18:42:00,2023-09-11 18:42:00
cea05c02-535b-48bf-bd6d-32f4aa9ae8cc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-11 21:49:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-11 21:49:00,2023-09-11 21:49:00
dc50aa11-af37-41fe-b97b-7bd9d80d35f1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 00:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 00:30:00,2023-09-12 00:30:00
f7273600-0a3d-480b-863c-0c8b9686eca3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 06:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 06:30:00,2023-09-12 06:30:00
f74c03c7-3747-42ea-b420-63efb4a16af8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 08:18:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 08:18:00,2023-09-12 08:18:00
867f73d5-4d1b-4a94-a849-239269105980,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 10:23:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 10:23:00,2023-09-12 10:23:00
60c72850-df2c-4aab-ba40-7c55b641927e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 12:48:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 12:48:00,2023-09-12 12:48:00
19f1e8c3-f737-4fde-9cfc-36066aa75397,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 15:31:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 15:31:00,2023-09-12 15:31:00
62eb2389-17d0-4334-b60f-70e25f775fa8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 18:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 18:00:00,2023-09-12 18:00:00
a6be9d11-7407-4ed3-9ad3-2465703f8258,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-12 20:57:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-12 20:57:00,2023-09-12 20:57:00
6abec036-a417-41e8-b7d6-b86a90b4b322,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 00:19:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-13 00:19:00,2023-09-13 00:19:00
043a264b-d402-4fbc-980f-e6b65b044fb3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 02:31:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-13 02:31:00,2023-09-13 02:31:00
9fb7949a-5814-4c8c-ac07-25e437aa19f9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 06:39:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-13 06:39:00,2023-09-13 06:39:00
5313c63f-dff5-4b13-ae39-9cc50765ac15,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 09:10:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-13 09:10:00,2023-09-13 09:10:00
351eba82-4663-4a3b-b8c1-ffb48df2284d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 11:44:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-13 11:44:00,2023-09-13 11:44:00
f29e336f-03ca-4378-944c-9cadeffb5fad,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 13:50:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-13 13:50:00,2023-09-13 13:50:00
9c0ac172-6867-4abb-9266-f3c1fd4f0d6d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 16:22:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-13 16:22:00,2023-09-13 16:22:00
9baa5307-8f67-45d0-bf57-715c91c1b076,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 18:53:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-13 18:53:00,2023-09-13 18:53:00
7752b6a8-0e3c-4696-89a0-298d88a5578a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 21:20:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-13 21:20:00,2023-09-13 21:20:00
2f95d526-9670-437f-a688-a565b5cc1e9f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 21:24:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-13 21:24:00,2023-09-13 21:24:00
45a9aa9c-52b2-4c49-90aa-9ab392c68a8c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 00:23:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-14 00:23:00,2023-09-14 00:23:00
44c16b64-a8c9-4f49-a56a-5279f079816b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 03:38:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-14 03:38:00,2023-09-14 03:38:00
8aef9429-e378-4397-98d4-92f72779a8ce,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 06:53:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-14 06:53:00,2023-09-14 06:53:00
2ac3f2aa-62cb-4554-b418-2a6aec4674f8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 09:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-14 09:30:00,2023-09-14 09:30:00
5a97bffe-c3be-474e-9be5-60ec8e32fd5d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 11:51:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-14 11:51:00,2023-09-14 11:51:00
4f9a3aa1-4a03-4c37-b4c9-fd9553420a8d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 15:00:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-14 15:00:00,2023-09-14 15:00:00
9eb2ff21-04d6-4f60-baf0-246ea7795d5c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 17:40:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-14 17:40:00,2023-09-14 17:40:00
cca0b505-ffef-4f0b-95b3-dbeedc6cff44,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 19:32:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-14 19:32:00,2023-09-14 19:32:00
1a468b2e-e30c-40c2-9b44-2bd3894b8932,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 20:56:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-14 20:56:00,2023-09-14 20:56:00
258c8969-5972-4f46-8c3f-1e2c69a70b45,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 23:34:00,false,NONE,false,,,DISPOSABLE,,2023-09-14 23:34:00,2023-09-14 23:34:00
4a924f58-5c94-452c-af38-258c6d1dcce1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 02:58:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-15 02:58:00,2023-09-15 02:58:00
cd94b1b3-2c0e-418f-92d1-69b945bef0d9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 05:16:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-15 05:16:00,2023-09-15 05:16:00
d6576690-6f44-4c91-96ac-efdc36dddae4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 07:20:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-15 07:20:00,2023-09-15 07:20:00
b627c655-5b5d-48da-91e0-f4299e4d9492,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 12:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-15 12:30:00,2023-09-15 12:30:00
6e4ceb37-d378-47be-937b-7beda125bdab,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 14:45:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-15 14:45:00,2023-09-15 14:45:00
99239497-aca4-45bc-81b1-6ad1133fb42b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 18:09:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-15 18:09:00,2023-09-15 18:09:00
898d1d15-468c-4024-ae0c-6c8d59a72914,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 19:45:00,true,MODERATE,false,,,DISPOSABLE,,2023-09-15 19:45:00,2023-09-15 19:45:00
41ef415b-bdf8-4791-98df-ef70ebbb27f8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 21:08:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-15 21:08:00,2023-09-15 21:08:00
033ddffb-df5f-4efa-9d78-f785f15060d1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 01:09:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 01:09:00,2023-09-16 01:09:00
9353485b-523a-4295-9f0f-1e9e93d01fde,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 03:40:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 03:40:00,2023-09-16 03:40:00
348f8255-10d7-4f4d-98b2-045d6248c735,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 05:54:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 05:54:00,2023-09-16 05:54:00
90fa0490-21f2-4c2f-bae9-3b32fa8a9694,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 08:38:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 08:38:00,2023-09-16 08:38:00
3c5ff4c0-ab62-491e-8d37-32bcc61ad6fe,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 11:14:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 11:14:00,2023-09-16 11:14:00
8ed3d636-7fb9-4406-a820-f380a460b756,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 11:33:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 11:33:00,2023-09-16 11:33:00
632d1e0b-8d09-41bb-8d73-ad3d03205055,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 14:59:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 14:59:00,2023-09-16 14:59:00
c6e21e0d-f6d1-49eb-8cad-a94f0dfadda7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 17:16:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 17:16:00,2023-09-16 17:16:00
de1b63b2-e426-407a-96cd-066f0872d58a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 19:35:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 19:35:00,2023-09-16 19:35:00
49e14332-cc20-4db2-928c-b43b78c4f5d7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 22:15:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-16 22:15:00,2023-09-16 22:15:00
b3989e16-8b8b-4cd2-bde1-9a289b3b8b45,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 03:47:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-17 03:47:00,2023-09-17 03:47:00
64389066-0e42-4d5d-b65e-827d3b20c977,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 06:56:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-17 06:56:00,2023-09-17 06:56:00
3b9c23c3-a053-436d-8cae-28a40af9a04a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 09:19:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-17 09:19:00,2023-09-17 09:19:00
6905d058-15f0-4efc-9095-5b3a147f7740,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 11:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-17 11:00:00,2023-09-17 11:00:00
93968def-c12d-4e1f-89f8-5ebed19916a4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 14:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2023-09-17 14:30:00,2023-09-17 14:30:00
