id,baby_id,start_time,end_time,sleep_type,location,sleep_quality,sleep_environment,wake_reason,notes,created_at,updated_at
3e3e3428-d7f9-42c1-a197-3f39f80a8b47,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 03:38:00,2023-09-13 05:30:00,NAP,CRIB,,,NATURAL,,2023-09-13 03:38:00,2023-09-13 03:38:00
9d40e172-e7e2-4274-96b6-8acba9ef2b77,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 09:29:00,2023-09-13 11:00:00,NAP,CRIB,,,NATURAL,,2023-09-13 09:29:00,2023-09-13 09:29:00
29183c36-2f80-4318-8480-07ca510b7aba,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 12:15:00,2023-09-13 13:26:00,NAP,CRIB,,,NATURAL,,2023-09-13 12:15:00,2023-09-13 12:15:00
9e61d54f-dbbc-4bbf-b96f-f3faa70753c0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 14:12:00,2023-09-13 15:37:00,NAP,CRIB,,,NATURAL,,2023-09-13 14:12:00,2023-09-13 14:12:00
a5bdc319-96e5-4923-99f2-f05dd3967a6f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 17:14:00,2023-09-13 18:24:00,NAP,CRIB,,,NATURAL,,2023-09-13 17:14:00,2023-09-13 17:14:00
fd0a3883-841c-42c2-ba91-255b77372dfb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 19:26:00,2023-09-13 20:50:00,NAP,CRIB,,,NATURAL,,2023-09-13 19:26:00,2023-09-13 19:26:00
0bdf844d-214d-4444-b703-27a3ee9d251f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 22:05:00,2023-09-13 22:11:00,NAP,CRIB,,,NATURAL,,2023-09-13 22:05:00,2023-09-13 22:05:00
705a61fe-6ff1-4880-a0b4-e8b4e6662161,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-13 22:12:00,2023-09-13 22:40:00,NAP,CRIB,,,NATURAL,,2023-09-13 22:12:00,2023-09-13 22:12:00
84877aae-a7c5-4d57-9382-3a1c8af887dd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 00:54:00,2023-09-14 03:13:00,NAP,CRIB,,,NATURAL,,2023-09-14 00:54:00,2023-09-14 00:54:00
957d4ca4-ec38-436c-be42-83f4ee5cbba2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 04:06:00,2023-09-14 06:10:00,NAP,CRIB,,,NATURAL,,2023-09-14 04:06:00,2023-09-14 04:06:00
8eeb56b9-13c7-4667-94de-718c5f10cd59,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 07:10:00,2023-09-14 07:45:00,NAP,CRIB,,,NATURAL,,2023-09-14 07:10:00,2023-09-14 07:10:00
653dc77b-f8ce-4fe4-97d8-5d80f291ecce,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 08:15:00,2023-09-14 08:50:00,NAP,CRIB,,,NATURAL,,2023-09-14 08:15:00,2023-09-14 08:15:00
d688a9e6-2424-4914-a8a3-5cb5bb96ca8f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 09:57:00,2023-09-14 11:16:00,NAP,CRIB,,,NATURAL,,2023-09-14 09:57:00,2023-09-14 09:57:00
40c9ed27-8827-4cf7-8911-be54f5b01f89,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 12:15:00,2023-09-14 14:10:00,NAP,CRIB,,,NATURAL,,2023-09-14 12:15:00,2023-09-14 12:15:00
7cccc79b-8800-4ddd-b939-01b03909be26,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 15:14:00,2023-09-14 15:49:00,NAP,CRIB,,,NATURAL,,2023-09-14 15:14:00,2023-09-14 15:14:00
8d2d5c8b-d77c-4c98-b444-6df5b56aceeb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 18:25:00,2023-09-14 19:10:00,NAP,CRIB,,,NATURAL,,2023-09-14 18:25:00,2023-09-14 18:25:00
d1df4d3d-9754-4696-b4f7-b51c2c472cd1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 21:32:00,2023-09-14 22:30:00,NAP,CRIB,,,NATURAL,,2023-09-14 21:32:00,2023-09-14 21:32:00
0badcc28-74e9-4888-bfb5-51582890365b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-14 23:56:00,2023-09-15 01:55:00,NAP,CRIB,,,NATURAL,,2023-09-14 23:56:00,2023-09-14 23:56:00
a962b2cb-fa90-4a62-b969-0fa3e83f19b7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 02:58:00,2023-09-15 04:18:00,NAP,CRIB,,,NATURAL,,2023-09-15 02:58:00,2023-09-15 02:58:00
10adda12-5d1f-4e7d-99b5-e6928e1cd859,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 05:20:00,2023-09-15 06:20:00,NAP,CRIB,,,NATURAL,,2023-09-15 05:20:00,2023-09-15 05:20:00
992f8daf-151b-49d5-9df0-67394855594f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 07:20:00,2023-09-15 09:20:00,NAP,CRIB,,,NATURAL,,2023-09-15 07:20:00,2023-09-15 07:20:00
d4d2654e-620d-414d-b3f6-90f443f169a0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 10:15:00,2023-09-15 11:40:00,NAP,CRIB,,,NATURAL,,2023-09-15 10:15:00,2023-09-15 10:15:00
4c2f24dd-2fa1-4aab-9c5f-dade80cbc789,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 12:47:00,2023-09-15 14:00:00,NAP,CRIB,,,NATURAL,,2023-09-15 12:47:00,2023-09-15 12:47:00
190fd70d-7942-41c2-b8e2-a7c8a89f9ba0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 15:25:00,2023-09-15 17:25:00,NAP,CRIB,,,NATURAL,,2023-09-15 15:25:00,2023-09-15 15:25:00
3a2d1d0c-f82c-4330-a94e-463fdc502bdf,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 18:15:00,2023-09-15 19:30:00,NAP,CRIB,,,NATURAL,,2023-09-15 18:15:00,2023-09-15 18:15:00
b2bcfc80-cc53-4b44-9132-1608b6629b28,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 20:55:00,2023-09-15 21:08:00,NAP,CRIB,,,NATURAL,,2023-09-15 20:55:00,2023-09-15 20:55:00
08b32df0-eee3-4c5d-be42-f6b203928dd7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-15 21:56:00,2023-09-16 00:10:00,NAP,CRIB,,,NATURAL,,2023-09-15 21:56:00,2023-09-15 21:56:00
ef162cba-5c40-4063-9cf5-ddf69f1b0c9c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 02:00:00,2023-09-16 02:30:00,NAP,CRIB,,,NATURAL,,2023-09-16 02:00:00,2023-09-16 02:00:00
8b4a292f-047d-4b39-9a58-c6b8abce4a9a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 03:48:00,2023-09-16 05:15:00,NAP,CRIB,,,NATURAL,,2023-09-16 03:48:00,2023-09-16 03:48:00
8968e1c0-d6c7-4d6e-beab-8669c22191a3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 06:20:00,2023-09-16 07:54:00,NAP,CRIB,,,NATURAL,,2023-09-16 06:20:00,2023-09-16 06:20:00
db806fe1-45c1-497f-9f1a-8fc334c47fda,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 09:20:00,2023-09-16 10:20:00,NAP,CRIB,,,NATURAL,,2023-09-16 09:20:00,2023-09-16 09:20:00
6ffe8bd4-78d2-4cc6-9fe4-316cb222ec21,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 11:34:00,2023-09-16 11:40:00,NAP,CRIB,,,NATURAL,,2023-09-16 11:34:00,2023-09-16 11:34:00
42cba767-4875-4ced-be05-be2566f33e08,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 12:04:00,2023-09-16 14:03:00,NAP,CRIB,,,NATURAL,,2023-09-16 12:04:00,2023-09-16 12:04:00
1c215719-fc8e-4201-a9de-e050d4f0c8ca,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 14:45:00,2023-09-16 16:40:00,NAP,CRIB,,,NATURAL,,2023-09-16 14:45:00,2023-09-16 14:45:00
6adcea57-22fa-4315-9f9c-0ca05038151c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 20:16:00,2023-09-16 21:06:00,NAP,CRIB,,,NATURAL,,2023-09-16 20:16:00,2023-09-16 20:16:00
9365726f-1700-413c-9203-32f1f12d4069,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-16 23:09:00,2023-09-17 02:46:00,NIGHTTIME,CRIB,,,NATURAL,,2023-09-16 23:09:00,2023-09-16 23:09:00
4f3f7a4d-38fc-46c8-9fd8-09beb66fc382,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 03:50:00,2023-09-17 05:52:00,NAP,CRIB,,,NATURAL,,2023-09-17 03:50:00,2023-09-17 03:50:00
5375e2fc-b128-4056-857a-6801480b5942,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 07:00:00,2023-09-17 08:21:00,NAP,CRIB,,,NATURAL,,2023-09-17 07:00:00,2023-09-17 07:00:00
8cfecd0e-72d7-4c6a-8821-62679b3f6044,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 10:00:00,2023-09-17 10:55:00,NAP,CRIB,,,NATURAL,,2023-09-17 10:00:00,2023-09-17 10:00:00
ec6efb34-280e-47b6-b312-e8336b434980,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 11:44:00,2023-09-17 13:30:00,NAP,CRIB,,,NATURAL,,2023-09-17 11:44:00,2023-09-17 11:44:00
e25d803a-eb7d-44ce-b9cb-2a1b79915900,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 18:45:00,2023-09-17 22:00:00,NAP,CRIB,,,NATURAL,,2023-09-17 18:45:00,2023-09-17 18:45:00
b49940e9-63e1-427f-9d27-9e34d02a4be5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-17 23:20:00,2023-09-18 01:21:00,NAP,CRIB,,,NATURAL,,2023-09-17 23:20:00,2023-09-17 23:20:00
b35edd98-ec1e-4892-b9b8-7bb12dbd5dbd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 02:32:00,2023-09-18 04:42:00,NAP,CRIB,,,NATURAL,,2023-09-18 02:32:00,2023-09-18 02:32:00
1446b2e2-6542-4561-adf4-7bea3c94294f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 05:35:00,2023-09-18 07:40:00,NAP,CRIB,,,NATURAL,,2023-09-18 05:35:00,2023-09-18 05:35:00
2e6a370c-dfa1-4783-9055-e406f2ead20c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 08:20:00,2023-09-18 09:35:00,NAP,CRIB,,,NATURAL,,2023-09-18 08:20:00,2023-09-18 08:20:00
52806aed-15e6-40af-8052-dcc7ffa90dcf,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 09:36:00,2023-09-18 10:45:00,NAP,CRIB,,,NATURAL,,2023-09-18 09:36:00,2023-09-18 09:36:00
d33edb35-86c5-4763-8593-79f75dc75fb9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 11:24:00,2023-09-18 13:23:00,NAP,CRIB,,,NATURAL,,2023-09-18 11:24:00,2023-09-18 11:24:00
64f9f74e-ed51-4d11-ad44-bde5a04a96bd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 14:41:00,2023-09-18 16:07:00,NAP,CRIB,,,NATURAL,,2023-09-18 14:41:00,2023-09-18 14:41:00
0c13094c-03ae-4aeb-a5a9-d39b25b069b0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 17:00:00,2023-09-18 17:35:00,NAP,CRIB,,,NATURAL,,2023-09-18 17:00:00,2023-09-18 17:00:00
c936958d-4fe6-4e8d-99c2-55eca6b5e5b5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 20:11:00,2023-09-18 21:57:00,NAP,CRIB,,,NATURAL,,2023-09-18 20:11:00,2023-09-18 20:11:00
30c4f316-fbb6-40f4-a5d0-6ce1520e8da9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-18 22:56:00,2023-09-18 23:18:00,NAP,CRIB,,,NATURAL,,2023-09-18 22:56:00,2023-09-18 22:56:00
76341086-f80b-41ed-97c1-ebc121f84452,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-19 01:21:00,2023-09-19 02:36:00,NAP,CRIB,,,NATURAL,,2023-09-19 01:21:00,2023-09-19 01:21:00
0adbcd43-d900-4a31-9ea0-8cb986851933,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-19 05:14:00,2023-09-19 06:57:00,NAP,CRIB,,,NATURAL,,2023-09-19 05:14:00,2023-09-19 05:14:00
43f58c6d-e0c1-49f2-a94f-1b93d1cf984c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-19 08:06:00,2023-09-19 09:54:00,NAP,CRIB,,,NATURAL,,2023-09-19 08:06:00,2023-09-19 08:06:00
df0a89c6-ebc1-496c-ab02-e4fd4810e4cc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-19 10:46:00,2023-09-19 12:33:00,NAP,CRIB,,,NATURAL,,2023-09-19 10:46:00,2023-09-19 10:46:00
0046134c-37d9-4499-a26a-2eede50a90d6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-19 16:26:00,2023-09-19 19:10:00,NAP,CRIB,,,NATURAL,,2023-09-19 16:26:00,2023-09-19 16:26:00
209ddcab-ca95-4779-81e6-d06b4ce90bcb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-19 20:45:00,2023-09-19 21:05:00,NAP,CRIB,,,NATURAL,,2023-09-19 20:45:00,2023-09-19 20:45:00
e3113d30-343a-4c30-98d4-e234d4c488bd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-19 21:42:00,2023-09-19 22:53:00,NAP,CRIB,,,NATURAL,,2023-09-19 21:42:00,2023-09-19 21:42:00
db173dbe-4034-4d89-b724-5126e9e7f016,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 00:39:00,2023-09-20 02:20:00,NAP,CRIB,,,NATURAL,,2023-09-20 00:39:00,2023-09-20 00:39:00
8909ad3c-c043-426f-9f0a-b768e3aa0645,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 04:05:00,2023-09-20 04:30:00,NAP,CRIB,,,NATURAL,,2023-09-20 04:05:00,2023-09-20 04:05:00
66efdaf9-ed40-4d9c-bdd7-056617fc0c16,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 05:43:00,2023-09-20 07:45:00,NAP,CRIB,,,NATURAL,,2023-09-20 05:43:00,2023-09-20 05:43:00
d5e3725e-ebe6-4271-a9bb-dc281f99158e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 09:08:00,2023-09-20 10:48:00,NAP,CRIB,,,NATURAL,,2023-09-20 09:08:00,2023-09-20 09:08:00
78f0ebc2-daa8-44b5-965e-fc5a1cf88e87,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 12:05:00,2023-09-20 12:40:00,NAP,CRIB,,,NATURAL,,2023-09-20 12:05:00,2023-09-20 12:05:00
836c7f43-739b-4c3d-9e46-0e3b362549e4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 13:07:00,2023-09-20 13:50:00,NAP,CRIB,,,NATURAL,,2023-09-20 13:07:00,2023-09-20 13:07:00
9609ea9c-eab7-4687-9f59-871d036753e7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 15:55:00,2023-09-20 16:49:00,NAP,CRIB,,,NATURAL,,2023-09-20 15:55:00,2023-09-20 15:55:00
253f3711-5716-4706-adfb-622102f83746,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 18:00:00,2023-09-20 18:49:00,NAP,CRIB,,,NATURAL,,2023-09-20 18:00:00,2023-09-20 18:00:00
6cbc1c3f-d9de-4e3c-9cf3-fbd66f8d7232,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 20:32:00,2023-09-20 20:40:00,NAP,CRIB,,,NATURAL,,2023-09-20 20:32:00,2023-09-20 20:32:00
f729c776-ada1-4423-8c7b-af5fd35b9ca2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 21:02:00,2023-09-20 21:07:00,NAP,CRIB,,,NATURAL,,2023-09-20 21:02:00,2023-09-20 21:02:00
448e415a-54bb-4b79-b808-a2c4d41f1b50,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-20 21:24:00,2023-09-20 23:04:00,NAP,CRIB,,,NATURAL,,2023-09-20 21:24:00,2023-09-20 21:24:00
7d2a016f-1992-47c0-a1af-2ee7e98d6ad3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 00:02:00,2023-09-21 01:55:00,NAP,CRIB,,,NATURAL,,2023-09-21 00:02:00,2023-09-21 00:02:00
796eaa5a-fefd-42da-8c1d-e6719e95b078,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 03:07:00,2023-09-21 04:30:00,NAP,CRIB,,,NATURAL,,2023-09-21 03:07:00,2023-09-21 03:07:00
2531c725-3180-46bb-8b22-6620f8356471,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 05:24:00,2023-09-21 07:10:00,NAP,CRIB,,,NATURAL,,2023-09-21 05:24:00,2023-09-21 05:24:00
27d0f85f-039d-46b9-8757-19b477f43700,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 08:00:00,2023-09-21 10:19:00,NAP,CRIB,,,NATURAL,,2023-09-21 08:00:00,2023-09-21 08:00:00
61c01aa9-853e-4532-87c8-18114eb176ff,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 10:39:00,2023-09-21 11:48:00,NAP,CRIB,,,NATURAL,,2023-09-21 10:39:00,2023-09-21 10:39:00
b6603588-ba68-4352-b60b-2150874cb338,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 12:30:00,2023-09-21 13:10:00,NAP,CRIB,,,NATURAL,,2023-09-21 12:30:00,2023-09-21 12:30:00
af9d9bfb-a8e1-4036-9d1a-f8dcd75b731e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 14:30:00,2023-09-21 15:52:00,NAP,CRIB,,,NATURAL,,2023-09-21 14:30:00,2023-09-21 14:30:00
df511aa4-2d50-41b7-a40d-367960b8b94e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 17:00:00,2023-09-21 18:05:00,NAP,CRIB,,,NATURAL,,2023-09-21 17:00:00,2023-09-21 17:00:00
55a4cfa1-25f4-43de-a8e1-e36ddb7f7ee8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-21 19:50:00,2023-09-21 21:51:00,NAP,CRIB,,,NATURAL,,2023-09-21 19:50:00,2023-09-21 19:50:00
88ba3f8b-4f45-4b97-bf94-077e698abb1e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 00:46:00,2023-09-22 03:03:00,NAP,CRIB,,,NATURAL,,2023-09-22 00:46:00,2023-09-22 00:46:00
111f501b-d141-4d65-a61f-911412e193a6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 04:06:00,2023-09-22 06:26:00,NAP,CRIB,,,NATURAL,,2023-09-22 04:06:00,2023-09-22 04:06:00
eebe9f5f-0cd3-4b35-8401-ed92d40004df,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 07:15:00,2023-09-22 08:20:00,NAP,CRIB,,,NATURAL,,2023-09-22 07:15:00,2023-09-22 07:15:00
e0158630-ce1b-4172-a958-5fd743248ff9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 09:09:00,2023-09-22 11:19:00,NAP,CRIB,,,NATURAL,,2023-09-22 09:09:00,2023-09-22 09:09:00
9d45dcef-2355-4acd-bb95-431bb67168c2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 12:52:00,2023-09-22 13:58:00,NAP,CRIB,,,NATURAL,,2023-09-22 12:52:00,2023-09-22 12:52:00
45fd8d78-22de-4fa2-84e2-298e55ea292d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 16:46:00,2023-09-22 17:00:00,NAP,CRIB,,,NATURAL,,2023-09-22 16:46:00,2023-09-22 16:46:00
c05bce75-1956-4360-a0f8-aca9e59eea7f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 17:31:00,2023-09-22 20:24:00,NAP,CRIB,,,NATURAL,,2023-09-22 17:31:00,2023-09-22 17:31:00
055c5db4-6aaf-42fb-a69a-37db1b0bfff8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-22 21:45:00,2023-09-22 23:27:00,NAP,CRIB,,,NATURAL,,2023-09-22 21:45:00,2023-09-22 21:45:00
dd74f2a2-4773-4d85-9263-bfd94859a919,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-23 00:46:00,2023-09-23 03:39:00,NAP,CRIB,,,NATURAL,,2023-09-23 00:46:00,2023-09-23 00:46:00
a6dfe009-347b-4986-b449-ed345f8ac044,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-23 04:34:00,2023-09-23 07:15:00,NAP,CRIB,,,NATURAL,,2023-09-23 04:34:00,2023-09-23 04:34:00
aeab4fc3-8c92-4d57-93a0-6c8f9e28db33,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-23 09:15:00,2023-09-23 10:59:00,NAP,CRIB,,,NATURAL,,2023-09-23 09:15:00,2023-09-23 09:15:00
727d0e89-79ae-47ad-aa98-716558069969,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-23 11:55:00,2023-09-23 14:09:00,NAP,CRIB,,,NATURAL,,2023-09-23 11:55:00,2023-09-23 11:55:00
ca9b560d-bb83-499e-b5ed-cb693720e4f9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-23 15:20:00,2023-09-23 16:50:00,NAP,CRIB,,,NATURAL,,2023-09-23 15:20:00,2023-09-23 15:20:00
ac6a8392-3d0a-4e7f-9521-d7f55b3e542e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-23 17:44:00,2023-09-23 20:00:00,NAP,CRIB,,,NATURAL,,2023-09-23 17:44:00,2023-09-23 17:44:00
8e6a09dd-9164-4e22-aaaa-8c04de3b4801,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-23 23:00:00,2023-09-23 23:45:00,NAP,CRIB,,,NATURAL,,2023-09-23 23:00:00,2023-09-23 23:00:00
f2621c52-ec09-4520-bd19-b29238bcf702,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 00:49:00,2023-09-24 03:58:00,NIGHTTIME,CRIB,,,NATURAL,,2023-09-24 00:49:00,2023-09-24 00:49:00
53e5f462-76ff-4076-9370-5e33734c1864,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 05:07:00,2023-09-24 06:30:00,NAP,CRIB,,,NATURAL,,2023-09-24 05:07:00,2023-09-24 05:07:00
17cd6094-a348-429e-b96e-2487fb97528d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 07:27:00,2023-09-24 09:04:00,NAP,CRIB,,,NATURAL,,2023-09-24 07:27:00,2023-09-24 07:27:00
4567c5f3-2fae-4790-83b5-d2dcb0ddef6b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 10:01:00,2023-09-24 11:39:00,NAP,CRIB,,,NATURAL,,2023-09-24 10:01:00,2023-09-24 10:01:00
df720f33-c854-4bb2-9db4-7e6290a60024,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 13:13:00,2023-09-24 14:20:00,NAP,CRIB,,,NATURAL,,2023-09-24 13:13:00,2023-09-24 13:13:00
070c1817-f519-461a-910c-c830c18d1642,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 15:30:00,2023-09-24 16:50:00,NAP,CRIB,,,NATURAL,,2023-09-24 15:30:00,2023-09-24 15:30:00
89b40f36-dc85-4029-b4ef-48511d006ec9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 18:53:00,2023-09-24 21:16:00,NAP,CRIB,,,NATURAL,,2023-09-24 18:53:00,2023-09-24 18:53:00
16cfdbd0-29a1-462f-8154-2c4d3f04475e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-24 23:47:00,2023-09-25 01:00:00,NAP,CRIB,,,NATURAL,,2023-09-24 23:47:00,2023-09-24 23:47:00
dacd4321-31b5-411b-9988-074dc5f5a8cd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 02:21:00,2023-09-25 04:16:00,NAP,CRIB,,,NATURAL,,2023-09-25 02:21:00,2023-09-25 02:21:00
bdae7a49-5da8-498a-9b74-2898ac89fcee,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 05:37:00,2023-09-25 08:07:00,NAP,CRIB,,,NATURAL,,2023-09-25 05:37:00,2023-09-25 05:37:00
9cd12b80-9e67-49a6-8918-7ae771240900,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 08:57:00,2023-09-25 10:03:00,NAP,CRIB,,,NATURAL,,2023-09-25 08:57:00,2023-09-25 08:57:00
3307a3bf-d67c-4cab-88ec-143569e88e0a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 11:14:00,2023-09-25 11:25:00,NAP,CRIB,,,NATURAL,,2023-09-25 11:14:00,2023-09-25 11:14:00
68ecdba8-2089-476f-bd52-22dfcd1725a0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 13:00:00,2023-09-25 13:40:00,NAP,CRIB,,,NATURAL,,2023-09-25 13:00:00,2023-09-25 13:00:00
8e9be0dd-215b-494b-83dd-d31519a7ee27,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 14:15:00,2023-09-25 15:14:00,NAP,CRIB,,,NATURAL,,2023-09-25 14:15:00,2023-09-25 14:15:00
58cde2db-1848-470c-9f5e-5a8491823ef7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 15:40:00,2023-09-25 16:43:00,NAP,CRIB,,,NATURAL,,2023-09-25 15:40:00,2023-09-25 15:40:00
cdc53cd3-ab55-4e02-aa44-ddc2c3db32bb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 18:40:00,2023-09-25 19:56:00,NAP,CRIB,,,NATURAL,,2023-09-25 18:40:00,2023-09-25 18:40:00
5771cba2-0e74-48aa-a205-6c4ec7436ec0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 20:54:00,2023-09-25 23:00:00,NAP,CRIB,,,NATURAL,,2023-09-25 20:54:00,2023-09-25 20:54:00
c0c6efdb-3051-403e-a00e-b0af6a4b153e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-25 23:51:00,2023-09-26 01:43:00,NAP,CRIB,,,NATURAL,,2023-09-25 23:51:00,2023-09-25 23:51:00
b86b2e0d-0069-43ab-a9c2-12b6e25e2170,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-09-26 04:55:00,2023-09-26 06:23:00,NAP,CRIB,,,NATURAL,,2023-09-26 04:55:00,2023-09-26 04:55:00
